PM1-ug-m3,PM25-ug-m3,PM10-ug-m3,ParticleNumber-Nr-cm3,BlackCarbon-ug-m3,pPAHs-ng-m3,ActiveSurfaceArea-mm2-m3
45.045,45.431,46.586,46069,4.053,36,147
47.291,47.291,48.81,45320,3.9339,36,147
54.382,54.749,55.847,45871,4.9612,36,147
62.645,63.351,66.852,42950,5.9324,36,147
56.526,56.889,61.554,41587,4.8426,36,147
55.775,56.502,59.029,40932,3.2707,36,147
51.727,52.098,54.679,40018,3.2253,36,147
49.064,49.44,52.793,41248,3.1529,43,101
40.145,40.541,42.116,50863,4.4959,43,101
35.715,36.123,38.148,48991,4.3282,43,101
34.863,35.274,37.309,54047,5.0121,43,101
34.848,34.848,36.076,44126,3.9932,43,101
34.422,34.833,35.653,35185,6.1028,43,101
34.833,35.244,36.873,36141,4.9449,43,101
34.391,34.802,36.029,33548,4.3545,43,101
33.979,34.391,34.802,32402,3.2353,43,101
34.376,34.376,35.197,32851,3.6999,43,101
34.787,35.197,36.419,33066,4.0868,45,98
34.756,34.756,36.791,32812,4.8415,45,98
34.759,35.169,39.197,32602,5.8433,45,98
34.743,34.743,39.18,31860,5.9827,45,98
33.921,34.333,35.561,31941,4.6232,45,98
33.921,34.333,34.743,31866,4.746,45,98
36.761,37.164,37.566,31659,2.9125,45,98
37.967,37.967,39.559,32000,4.4291,45,98
34.303,34.713,35.936,32467,4.4276,45,98
34.303,34.713,35.53,31564,6.0289,45,98
34.303,34.713,35.53,31408,4.9482,51,236
33.049,33.463,33.876,31188,6.7212,51,236
33.463,33.876,35.513,30412,4.5801,51,236
33.049,33.463,34.287,31190,3.8136,51,236
33.448,33.861,33.861,30362,3.4551,51,236
33.861,34.682,35.904,30530,4.1831,51,236
33.849,34.259,35.485,29935,5.4683,51,236
34.213,34.623,37.051,29761,5.3122,51,236
36.23,36.633,38.232,30383,4.243,51,236
38.215,38.612,39.797,30196,4.1951,51,236
35.357,35.761,37.766,30163,5.2141,46,178
36.956,37.355,38.151,33067,5.712,55,44
36.572,36.973,37.771,32843,6.7271,55,44
36.973,36.973,40.141,33425,6.1759,55,44
39.748,40.141,42.087,34229,5.8014,55,44
42.106,42.492,44.029,33915,5.6477,55,44
40.959,41.349,44.432,33477,6.5921,55,44
40.959,40.959,43.667,33201,5.4912,55,44
40.587,40.978,46.351,34189,4.7469,55,44
39.426,39.426,42.55,33964,4.4217,55,44
39.838,40.231,41.015,34756,6.5748,55,122
38.272,38.67,39.066,35443,7.8387,55,122
38.67,39.066,40.249,35454,6.6567,55,122
38.687,38.687,39.874,35560,4.7758,55,122
38.307,38.705,39.892,35943,3.5228,55,122
38.705,38.705,41.85,35764,6.0772,55,122
39.101,39.101,41.07,35471,5.6301,55,122
40.642,41.033,44.512,36479,5.1444,55,122
40.642,40.642,44.512,38185,4.4518,55,122
40.642,41.033,42.975,38255,6.9961,55,122
40.623,41.015,43.726,37792,7.6532,51,196
38.238,38.635,40.213,37663,6.5928,51,196
38.635,39.031,40.213,37558,5.4471,51,196
40.587,40.978,42.144,37294,5.1598,51,196
40.959,41.349,44.432,37519,4.9862,51,196
40.141,40.532,42.473,37570,6.0992,51,196
40.513,41.292,42.067,37599,6.3414,51,196
40.495,40.885,43.204,37135,6.2436,51,196
41.255,41.643,47.725,37207,6.5667,51,196
42.396,42.78,46.955,37437,6.9651,51,196
41.991,42.376,46.558,37236,5.9742,38,152
41.217,41.604,44.29,38547,4.3915,38,152
41.198,41.586,42.742,45189,4.5973,38,152
40.792,41.18,42.722,47565,5.1043,38,152
41.547,41.547,43.849,47809,6.4675,38,152
41.933,42.318,44.609,47465,6.9075,38,152
41.914,42.299,44.209,47949,7.2603,38,152
43.428,43.809,45.324,48906,7.5735,38,152
44.905,45.282,46.409,49527,6.8656,38,152
44.107,44.485,47.484,49054,5.777,38,152
42.201,42.584,44.863,49225,5.1766,38,135
42.564,42.564,43.707,48459,4.3712,38,135
41.798,42.181,43.327,49102,6.4649,38,135
42.162,42.544,47.068,49347,6.6767,38,135
40.622,41.008,43.687,53531,5.4274,38,135
39.475,39.865,42.564,55606,4.2098,38,135
38.675,39.066,40.622,55594,6.676,38,135
37.906,38.3,39.475,52891,8.6778,38,135
37.099,37.494,39.066,52489,9.1417,38,135
38.693,38.693,41.027,51622,8.4167,38,135
39.493,39.883,41.817,47798,7.3287,47,135
39.865,40.253,41.798,41843,6.1067,47,135
39.883,40.272,42.966,44762,8.0287,47,135
39.102,39.493,41.817,43925,6.9899,47,135
39.121,39.512,41.452,43620,8.3013,47,135
39.883,40.272,41.432,46188,5.5437,47,135
36.736,37.133,39.102,47717,9.553,47,135
37.116,37.512,39.475,50107,9.0629,47,135
39.865,40.253,42.946,52628,8.2824,47,135
40.253,40.641,42.946,50987,5.6359,47,135
38.675,39.066,40.235,49350,4.4864,51,184
39.827,39.827,40.989,45893,6.0522,51,184
39.42,39.809,40.584,45194,4.8728,51,184
38.603,38.993,40.159,45633,4.8168,51,184
39.753,40.14,42.063,47179,4.324,51,184
39.734,40.121,42.425,49652,5.9784,51,184
38.956,39.346,40.121,49751,6.6671,51,184
37.782,37.782,39.346,49655,7.7352,51,184
37.765,37.765,41.641,49696,8.3199,51,184
37.354,37.747,39.697,46758,8.079,51,184
37.354,37.354,38.139,48071,6.7372,58,122
35.787,36.185,37.371,49321,7.3377,58,122
36.185,36.581,38.938,45890,5.7432,58,122
35.404,35.803,40.121,43745,6.0741,58,122
34.199,34.602,36.994,40048,5.8847,58,122
33.811,33.811,35.421,39236,8.4612,58,122
33.421,33.827,35.837,41186,9.2993,58,122
33.421,33.827,34.635,39800,8.4459,58,122
37.424,37.818,38.603,39437,6.6474,58,122
39.383,39.383,40.932,36990,6.5198,58,122
32.606,32.606,34.232,34811,7.7245,56,86
32.606,33.014,33.421,34008,8.363,56,86
32.606,33.014,33.421,33628,10.112,56,86
32.998,33.405,33.811,34690,9.3553,56,86
35.421,35.421,36.218,34929,7.3688,56,86
39.364,39.753,40.14,34982,6.4083,56,86
40.893,41.277,42.425,36334,8.1211,56,86
40.14,40.526,42.063,38259,10.889,56,86
37.389,37.782,38.566,37231,13.225,56,86
39.734,40.121,41.277,34938,15.238,56,86
41.258,41.641,42.785,37239,15.069,52,36
41.277,41.661,42.425,38827,14.116,52,36
39.734,40.121,41.277,38674,10.589,52,36
39.364,39.753,42.825,39253,8.2231,52,36
36.598,36.994,39.734,40403,8.7582,52,36
35.803,36.201,37.389,40691,9.4124,52,36
72.181,72.569,79.083,26877,6.319,35,33
69.842,70.233,77.563,27335,5.6569,35,33
65.1,65.499,70.233,27801,5.0023,35,33
63.097,63.499,67.087,27655,5.0439,35,33
59.04,59.449,62.695,27396,5.1431,35,33
61.498,61.498,64.717,28085,5.5032,35,33
59.055,59.464,64.317,27825,4.7888,35,33
48.571,49.002,52.414,27793,4.8095,35,33
45.086,45.525,49.002,28047,5.1961,56,208
43.317,43.761,46.401,27222,5.6204,56,208
35.555,36.022,37.877,23412,5.9677,56,208
41.517,41.966,42.86,22217,5.2351,56,208
42.849,43.294,46.377,20863,5.1047,56,208
40.594,41.046,45.49,20902,3.4499,56,208
43.284,43.728,45.492,20657,4.5849,56,208
40.133,40.585,42.382,21122,3.966,56,208
27.796,27.796,30.265,20499,4.8755,56,208
24.226,24.226,25.765,22907,3.4222,56,208
26.764,26.764,28.265,23713,3.4479,64,249
25.745,26.253,27.26,25984,2.8694,64,249
27.245,27.745,30.695,25168,2.9163,64,249
31.654,32.134,35.911,22790,2.6552,64,249
31.18,31.18,34.045,22628,3.2036,64,249
31.18,31.662,34.516,23126,3.8303,64,249
31.188,31.67,36.395,21612,3.6978,64,249
29.758,30.247,30.734,80519,3.1108,42,5
27.272,27.772,29.259,60956,2.4593,42,5
28.765,28.765,30.725,43384,2.5338,42,5
27.772,28.27,29.259,37471,3.5575,42,5
27.78,28.278,29.266,42288,4.4425,42,5
25.266,25.266,28.788,44315,3.9805,42,5
21.608,22.141,24.236,42103,2.7956,42,5
21.608,21.608,22.669,41134,1.6936,42,5
21.078,21.078,22.675,39972,2.5362,45,39
21.084,21.62,22.681,44110,3.9005,45,39
21.625,22.158,23.213,48361,4.7607,45,39
21.089,21.625,25.797,46114,3.5536,45,39
22.169,22.699,26.319,55580,1.7258,45,39
23.237,23.237,25.824,46929,1.6661,45,39
24.798,25.312,29.335,48342,2.303,45,39
25.831,26.34,30.814,47063,3.7836,45,39
28.841,28.841,31.776,45852,2.5997,45,39
30.325,30.325,36.99,45371,2.8201,48,67
87.417,87.786,95.812,41665,1.3829,48,67
116.9,117.24,121.66,39501,2.5057,48,67
24.293,24.293,29.35,37987,3.2877,48,67
23.772,24.293,26.853,38434,3.4887,48,67
23.779,23.779,25.844,38248,2.7571,48,67
22.722,22.722,24.81,39253,2.966,48,67
21.665,22.198,23.255,38680,3.7726,48,67
22.722,23.249,23.772,37852,1.2235,48,67
23.772,24.293,24.81,35841,0.44818,48,67
23.255,23.779,24.817,37539,0.84728,44,147
22.734,22.734,24.305,39495,4.1151,44,147
30.837,31.324,36.553,40071,5.3153,44,147
45.594,45.594,50.792,37920,3.7955,44,147
29.858,29.858,32.772,34605,2.3966,44,147
23.261,23.261,24.305,39135,2.151,44,147
24.305,24.823,25.851,36405,2.4124,44,147
23.785,24.305,26.36,32723,2.3754,44,147
23.261,23.785,26.36,32144,3.6851,44,147
23.791,24.312,26.874,37969,3.5632,44,147
25.851,25.851,28.871,37808,2.9848,38,149
25.325,25.837,29.35,36990,3.7386,38,149
25.32,25.831,27.853,36550,3.6544,38,149
25.32,25.831,28.352,36558,1.1728,38,149
26.334,26.84,32.739,35715,2.0555,38,149
24.779,25.293,29.805,36722,3.4069,38,149
29.79,29.79,32.217,35245,4.9629,38,149
30.759,31.727,34.115,34752,2.7765,38,149
