,Kemeny_Change_PCT
"Finland-Pulp, Paper, Paper , Printing and Publishing",0.0149700598268
"Finland-Coke, Refined Petroleum and Nuclear Fuel",0.0424474153042
Finland-Chemicals and Chemical Products,0.013226608353
Finland-Rubber and Plastics,0.00457114396521
Finland-Other Non-Metallic Mineral,0.001728085458
Finland-Basic Metals and Fabricated Metal,0.0187487710745
"Finland-Machinery, Nec",0.0195085443904
Finland-Electrical and Optical Equipment,0.0272770700077
Finland-Transport Equipment,0.00368765582128
"Finland-Manufacturing, Nec; Recycling",0.00201544579068
"Finland-Electricity, Gas and Water Supply",0.0035534070453
Finland-Construction,-0.0157512569565
"Finland-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00449190304245
"Finland-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00863870199997
"Finland-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0100189574064
Finland-Hotels and Restaurants,-0.0063704723232
Finland-Inland Transport,-0.00073451921716
Finland-Water Transport,0.00140583889092
Finland-Air Transport,0.00386364262671
Finland-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00331553321642
Finland-Post and Telecommunications,-0.00279488960501
Finland-Financial Intermediation,-0.00642129113473
Finland-Real Estate Activities,-0.0456595339109
Finland-Renting of M&Eq and Other Business Activities,0.000853048283854
Finland-Public Admin and Defence; Compulsory Social Security,-0.015448695289
Finland-Education,-0.0203696066849
Finland-Health and Social Work,-0.0365761001742
